ZN=F,ZN=F,ZN=F,ZN=F,ZN=F,ZN=F
Open,High,Low,Close,Adj Close,Volume
112.8125,112.890625,112.421875,112.484375,112.484375,2482450
112.515625,112.75,112.3125,112.46875,112.46875,1626785
112.578125,112.65625,112.109375,112.203125,112.203125,1677790
112.125,112.359375,111.6875,112.078125,112.078125,2695481
112.265625,112.3125,111.953125,112.25,112.25,1485457
112.09375,112.125,111.71875,111.859375,111.859375,718242
112.0,112.484375,111.96875,112.4375,112.4375,1780932
112.4375,112.6875,112.40625,112.53125,112.53125,1540190
112.546875,112.5625,112.0,112.046875,112.046875,1877074
112.109375,112.296875,111.921875,112.21875,112.21875,1539530
112.171875,112.21875,111.4375,111.515625,111.515625,2004525
111.4375,111.640625,111.28125,111.34375,111.34375,2321739
111.296875,111.359375,110.953125,111.03125,111.03125,1944719
111.015625,111.421875,110.96875,111.28125,111.28125,1995070
111.203125,111.4375,110.921875,111.0625,111.0625,1949563
110.30500030517578,111.0199966430664,110.18499755859375,110.703125,110.703125,2056790
110.875,110.890625,110.859375,110.75,110.75,2372559
110.27999877929688,111.06500244140625,110.13500213623047,110.703125,110.703125,2755014
110.453125,110.625,110.140625,110.46875,110.46875,3372923
110.421875,110.9375,109.859375,110.03125,110.03125,3154639
110.296875,110.671875,110.21875,110.359375,110.359375,2034586
110.484375,110.515625,110.453125,110.40625,110.40625,1911100
110.484375,110.671875,109.21875,109.546875,109.546875,4168617
109.515625,110.296875,109.4375,110.1875,110.1875,2960011
110.265625,110.609375,110.109375,110.28125,110.28125,2175011
110.203125,110.234375,109.796875,109.90625,109.90625,757689
110.0,110.140625,109.3125,109.421875,109.421875,2207860
109.40625,109.953125,109.28125,109.421875,109.421875,2367189
109.40625,109.78125,109.125,109.546875,109.546875,2313406
109.359375,109.734375,108.9375,109.53125,109.53125,2503718
109.421875,109.6875,109.140625,109.625,109.625,1430816
109.609375,110.140625,109.59375,109.84375,109.84375,2172126
109.71875,109.8125,109.453125,109.6875,109.6875,1945465
109.640625,109.890625,109.453125,109.5,109.5,3604589
109.546875,109.828125,109.515625,109.640625,109.640625,3604589
